system:index,date,site,soil_moisture,timestamp,.geo
20211115_1930,2021-11-15,Virgen,0.22238853573799133,2021-11-15 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211115_2230,2021-11-15,Virgen,0.22364574670791626,2021-11-15 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116_0130,2021-11-16,Virgen,0.22429218888282776,2021-11-16 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116_0430,2021-11-16,Virgen,0.2243248075246811,2021-11-16 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116_0730,2021-11-16,Virgen,0.22436192631721497,2021-11-16 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116_1030,2021-11-16,Virgen,0.2243659794330597,2021-11-16 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116_1330,2021-11-16,Virgen,0.22407445311546326,2021-11-16 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116_1630,2021-11-16,Virgen,0.22351600229740143,2021-11-16 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116_1930,2021-11-16,Virgen,0.22332191467285156,2021-11-16 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211116_2230,2021-11-16,Virgen,0.22362880408763885,2021-11-16 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117_0130,2021-11-17,Virgen,0.22387062013149261,2021-11-17 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117_0430,2021-11-17,Virgen,0.22428829967975616,2021-11-17 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117_0730,2021-11-17,Virgen,0.22443994879722595,2021-11-17 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117_1030,2021-11-17,Virgen,0.22440804541110992,2021-11-17 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117_1330,2021-11-17,Virgen,0.22431619465351105,2021-11-17 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117_1630,2021-11-17,Virgen,0.2235669642686844,2021-11-17 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117_1930,2021-11-17,Virgen,0.22316311299800873,2021-11-17 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211117_2230,2021-11-17,Virgen,0.22349095344543457,2021-11-17 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118_0130,2021-11-18,Virgen,0.22381508350372314,2021-11-18 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118_0430,2021-11-18,Virgen,0.22385379672050476,2021-11-18 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118_0730,2021-11-18,Virgen,0.22381143271923065,2021-11-18 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118_1030,2021-11-18,Virgen,0.2238265722990036,2021-11-18 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118_1330,2021-11-18,Virgen,0.2236609309911728,2021-11-18 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118_1630,2021-11-18,Virgen,0.22324053943157196,2021-11-18 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118_1930,2021-11-18,Virgen,0.2229345738887787,2021-11-18 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211118_2230,2021-11-18,Virgen,0.22305746376514435,2021-11-18 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119_0130,2021-11-19,Virgen,0.22290155291557312,2021-11-19 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119_0430,2021-11-19,Virgen,0.22301320731639862,2021-11-19 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119_0730,2021-11-19,Virgen,0.2230467051267624,2021-11-19 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119_1030,2021-11-19,Virgen,0.2230343371629715,2021-11-19 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119_1330,2021-11-19,Virgen,0.22299358248710632,2021-11-19 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119_1630,2021-11-19,Virgen,0.22254958748817444,2021-11-19 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119_1930,2021-11-19,Virgen,0.22250650823116302,2021-11-19 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211119_2230,2021-11-19,Virgen,0.222802996635437,2021-11-19 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120_0130,2021-11-20,Virgen,0.22296075522899628,2021-11-20 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120_0430,2021-11-20,Virgen,0.22294215857982635,2021-11-20 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120_0730,2021-11-20,Virgen,0.22294074296951294,2021-11-20 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120_1030,2021-11-20,Virgen,0.22298501431941986,2021-11-20 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120_1330,2021-11-20,Virgen,0.22285179793834686,2021-11-20 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120_1630,2021-11-20,Virgen,0.22222945094108582,2021-11-20 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120_1930,2021-11-20,Virgen,0.22191713750362396,2021-11-20 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211120_2230,2021-11-20,Virgen,0.222230926156044,2021-11-20 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121_0130,2021-11-21,Virgen,0.22307179868221283,2021-11-21 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121_0430,2021-11-21,Virgen,0.2231813669204712,2021-11-21 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121_0730,2021-11-21,Virgen,0.22323577105998993,2021-11-21 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121_1030,2021-11-21,Virgen,0.22330008447170258,2021-11-21 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121_1330,2021-11-21,Virgen,0.223350390791893,2021-11-21 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121_1630,2021-11-21,Virgen,0.22309617698192596,2021-11-21 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121_1930,2021-11-21,Virgen,0.22263194620609283,2021-11-21 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211121_2230,2021-11-21,Virgen,0.22270391881465912,2021-11-21 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122_0130,2021-11-22,Virgen,0.2227548062801361,2021-11-22 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122_0430,2021-11-22,Virgen,0.22278286516666412,2021-11-22 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122_0730,2021-11-22,Virgen,0.22280427813529968,2021-11-22 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122_1030,2021-11-22,Virgen,0.2227875143289566,2021-11-22 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122_1330,2021-11-22,Virgen,0.2227558195590973,2021-11-22 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122_1630,2021-11-22,Virgen,0.22219112515449524,2021-11-22 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122_1930,2021-11-22,Virgen,0.222175732254982,2021-11-22 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211122_2230,2021-11-22,Virgen,0.22272303700447083,2021-11-22 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123_0130,2021-11-23,Virgen,0.22286370396614075,2021-11-23 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123_0430,2021-11-23,Virgen,0.2228684276342392,2021-11-23 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123_0730,2021-11-23,Virgen,0.22291603684425354,2021-11-23 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123_1030,2021-11-23,Virgen,0.2229500114917755,2021-11-23 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123_1330,2021-11-23,Virgen,0.22298987209796906,2021-11-23 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123_1630,2021-11-23,Virgen,0.2226073443889618,2021-11-23 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123_1930,2021-11-23,Virgen,0.22232744097709656,2021-11-23 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211123_2230,2021-11-23,Virgen,0.22254633903503418,2021-11-23 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124_0130,2021-11-24,Virgen,0.2227659970521927,2021-11-24 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124_0430,2021-11-24,Virgen,0.22338198125362396,2021-11-24 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124_0730,2021-11-24,Virgen,0.22359584271907806,2021-11-24 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124_1030,2021-11-24,Virgen,0.22365383803844452,2021-11-24 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124_1330,2021-11-24,Virgen,0.22301271557807922,2021-11-24 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124_1630,2021-11-24,Virgen,0.22335590422153473,2021-11-24 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124_1930,2021-11-24,Virgen,0.22401943802833557,2021-11-24 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211124_2230,2021-11-24,Virgen,0.22587701678276062,2021-11-24 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125_0130,2021-11-25,Virgen,0.22669321298599243,2021-11-25 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125_0430,2021-11-25,Virgen,0.22691024839878082,2021-11-25 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125_0730,2021-11-25,Virgen,0.22765396535396576,2021-11-25 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125_1030,2021-11-25,Virgen,0.22799783945083618,2021-11-25 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125_1330,2021-11-25,Virgen,0.22792477905750275,2021-11-25 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125_1630,2021-11-25,Virgen,0.22812674939632416,2021-11-25 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125_1930,2021-11-25,Virgen,0.2320970892906189,2021-11-25 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211125_2230,2021-11-25,Virgen,0.239388108253479,2021-11-25 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126_0130,2021-11-26,Virgen,0.2424718141555786,2021-11-26 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126_0430,2021-11-26,Virgen,0.24232281744480133,2021-11-26 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126_0730,2021-11-26,Virgen,0.24213193356990814,2021-11-26 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126_1030,2021-11-26,Virgen,0.24214816093444824,2021-11-26 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126_1330,2021-11-26,Virgen,0.24164246022701263,2021-11-26 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126_1630,2021-11-26,Virgen,0.24088913202285767,2021-11-26 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126_1930,2021-11-26,Virgen,0.24141953885555267,2021-11-26 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211126_2230,2021-11-26,Virgen,0.24289575219154358,2021-11-26 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127_0130,2021-11-27,Virgen,0.24340885877609253,2021-11-27 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127_0430,2021-11-27,Virgen,0.2432406097650528,2021-11-27 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127_0730,2021-11-27,Virgen,0.24300964176654816,2021-11-27 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127_1030,2021-11-27,Virgen,0.24276959896087646,2021-11-27 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127_1330,2021-11-27,Virgen,0.24245190620422363,2021-11-27 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127_1630,2021-11-27,Virgen,0.24137933552265167,2021-11-27 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127_1930,2021-11-27,Virgen,0.24046944081783295,2021-11-27 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211127_2230,2021-11-27,Virgen,0.2402070015668869,2021-11-27 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128_0130,2021-11-28,Virgen,0.24008610844612122,2021-11-28 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128_0430,2021-11-28,Virgen,0.23998789489269257,2021-11-28 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128_0730,2021-11-28,Virgen,0.23989926278591156,2021-11-28 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128_1030,2021-11-28,Virgen,0.23978906869888306,2021-11-28 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128_1330,2021-11-28,Virgen,0.23959419131278992,2021-11-28 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128_1630,2021-11-28,Virgen,0.2387053519487381,2021-11-28 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128_1930,2021-11-28,Virgen,0.23771259188652039,2021-11-28 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211128_2230,2021-11-28,Virgen,0.23732885718345642,2021-11-28 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129_0130,2021-11-29,Virgen,0.23834331333637238,2021-11-29 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129_0430,2021-11-29,Virgen,0.23869965970516205,2021-11-29 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129_0730,2021-11-29,Virgen,0.23902517557144165,2021-11-29 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129_1030,2021-11-29,Virgen,0.23921675980091095,2021-11-29 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129_1330,2021-11-29,Virgen,0.2390761524438858,2021-11-29 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129_1630,2021-11-29,Virgen,0.23863725364208221,2021-11-29 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129_1930,2021-11-29,Virgen,0.23866236209869385,2021-11-29 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211129_2230,2021-11-29,Virgen,0.23938047885894775,2021-11-29 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130_0130,2021-11-30,Virgen,0.24001838266849518,2021-11-30 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130_0430,2021-11-30,Virgen,0.240055650472641,2021-11-30 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130_0730,2021-11-30,Virgen,0.24019040167331696,2021-11-30 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130_1030,2021-11-30,Virgen,0.2402019053697586,2021-11-30 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130_1330,2021-11-30,Virgen,0.24017231166362762,2021-11-30 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130_1630,2021-11-30,Virgen,0.23977752029895782,2021-11-30 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130_1930,2021-11-30,Virgen,0.23956714570522308,2021-11-30 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211130_2230,2021-11-30,Virgen,0.23973093926906586,2021-11-30 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201_0130,2021-12-01,Virgen,0.23999901115894318,2021-12-01 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201_0430,2021-12-01,Virgen,0.240130215883255,2021-12-01 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201_0730,2021-12-01,Virgen,0.24012675881385803,2021-12-01 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201_1030,2021-12-01,Virgen,0.24006511270999908,2021-12-01 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201_1330,2021-12-01,Virgen,0.24043254554271698,2021-12-01 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201_1630,2021-12-01,Virgen,0.23987925052642822,2021-12-01 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201_1930,2021-12-01,Virgen,0.24044488370418549,2021-12-01 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211201_2230,2021-12-01,Virgen,0.24295881390571594,2021-12-01 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202_0130,2021-12-02,Virgen,0.2435813546180725,2021-12-02 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202_0430,2021-12-02,Virgen,0.2436409294605255,2021-12-02 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202_0730,2021-12-02,Virgen,0.2436017394065857,2021-12-02 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202_1030,2021-12-02,Virgen,0.24351561069488525,2021-12-02 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202_1330,2021-12-02,Virgen,0.24326695501804352,2021-12-02 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202_1630,2021-12-02,Virgen,0.2423512488603592,2021-12-02 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202_1930,2021-12-02,Virgen,0.24179793894290924,2021-12-02 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211202_2230,2021-12-02,Virgen,0.24206610023975372,2021-12-02 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203_0130,2021-12-03,Virgen,0.24219730496406555,2021-12-03 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203_0430,2021-12-03,Virgen,0.2422606348991394,2021-12-03 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203_0730,2021-12-03,Virgen,0.24233831465244293,2021-12-03 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203_1030,2021-12-03,Virgen,0.24233172833919525,2021-12-03 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203_1330,2021-12-03,Virgen,0.24225696921348572,2021-12-03 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203_1630,2021-12-03,Virgen,0.2415778934955597,2021-12-03 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203_1930,2021-12-03,Virgen,0.2412351816892624,2021-12-03 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211203_2230,2021-12-03,Virgen,0.24152860045433044,2021-12-03 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204_0130,2021-12-04,Virgen,0.24195612967014313,2021-12-04 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204_0430,2021-12-04,Virgen,0.24208100140094757,2021-12-04 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204_0730,2021-12-04,Virgen,0.24214786291122437,2021-12-04 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204_1030,2021-12-04,Virgen,0.24219773709774017,2021-12-04 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204_1330,2021-12-04,Virgen,0.2416284680366516,2021-12-04 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204_1630,2021-12-04,Virgen,0.2410556674003601,2021-12-04 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204_1930,2021-12-04,Virgen,0.2411520630121231,2021-12-04 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211204_2230,2021-12-04,Virgen,0.24228300154209137,2021-12-04 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205_0130,2021-12-05,Virgen,0.2419358342885971,2021-12-05 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205_0430,2021-12-05,Virgen,0.24201828241348267,2021-12-05 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205_0730,2021-12-05,Virgen,0.24369491636753082,2021-12-05 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205_1030,2021-12-05,Virgen,0.24511606991291046,2021-12-05 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205_1330,2021-12-05,Virgen,0.24495196342468262,2021-12-05 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205_1630,2021-12-05,Virgen,0.24432317912578583,2021-12-05 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205_1930,2021-12-05,Virgen,0.24512888491153717,2021-12-05 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211205_2230,2021-12-05,Virgen,0.2469378560781479,2021-12-05 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206_0130,2021-12-06,Virgen,0.24728192389011383,2021-12-06 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206_0430,2021-12-06,Virgen,0.24725298583507538,2021-12-06 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206_0730,2021-12-06,Virgen,0.24832205474376678,2021-12-06 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206_1030,2021-12-06,Virgen,0.2492794543504715,2021-12-06 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206_1330,2021-12-06,Virgen,0.249071404337883,2021-12-06 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206_1630,2021-12-06,Virgen,0.24850422143936157,2021-12-06 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206_1930,2021-12-06,Virgen,0.24980582296848297,2021-12-06 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211206_2230,2021-12-06,Virgen,0.25139573216438293,2021-12-06 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207_0130,2021-12-07,Virgen,0.25112706422805786,2021-12-07 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207_0430,2021-12-07,Virgen,0.25094619393348694,2021-12-07 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207_0730,2021-12-07,Virgen,0.2508140802383423,2021-12-07 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207_1030,2021-12-07,Virgen,0.2507060468196869,2021-12-07 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207_1330,2021-12-07,Virgen,0.25027358531951904,2021-12-07 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207_1630,2021-12-07,Virgen,0.249436616897583,2021-12-07 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207_1930,2021-12-07,Virgen,0.24864517152309418,2021-12-07 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211207_2230,2021-12-07,Virgen,0.24833177030086517,2021-12-07 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208_0130,2021-12-08,Virgen,0.24822384119033813,2021-12-08 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208_0430,2021-12-08,Virgen,0.24821719527244568,2021-12-08 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208_0730,2021-12-08,Virgen,0.24821777641773224,2021-12-08 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208_1030,2021-12-08,Virgen,0.24817989766597748,2021-12-08 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208_1330,2021-12-08,Virgen,0.2481091171503067,2021-12-08 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208_1630,2021-12-08,Virgen,0.2473464459180832,2021-12-08 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208_1930,2021-12-08,Virgen,0.24688710272312164,2021-12-08 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211208_2230,2021-12-08,Virgen,0.24734503030776978,2021-12-08 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209_0130,2021-12-09,Virgen,0.2475380003452301,2021-12-09 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209_0430,2021-12-09,Virgen,0.24754785001277924,2021-12-09 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209_0730,2021-12-09,Virgen,0.2474905401468277,2021-12-09 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209_1030,2021-12-09,Virgen,0.2474943995475769,2021-12-09 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209_1330,2021-12-09,Virgen,0.24732384085655212,2021-12-09 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209_1630,2021-12-09,Virgen,0.2466273158788681,2021-12-09 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209_1930,2021-12-09,Virgen,0.24597249925136566,2021-12-09 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211209_2230,2021-12-09,Virgen,0.2457902580499649,2021-12-09 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210_0130,2021-12-10,Virgen,0.2458055019378662,2021-12-10 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210_0430,2021-12-10,Virgen,0.24584610760211945,2021-12-10 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210_0730,2021-12-10,Virgen,0.2458297461271286,2021-12-10 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210_1030,2021-12-10,Virgen,0.2458411008119583,2021-12-10 10:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210_1330,2021-12-10,Virgen,0.2452828288078308,2021-12-10 13:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210_1630,2021-12-10,Virgen,0.24483700096607208,2021-12-10 16:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210_1930,2021-12-10,Virgen,0.2443748563528061,2021-12-10 19:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211210_2230,2021-12-10,Virgen,0.24423393607139587,2021-12-10 22:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211_0130,2021-12-11,Virgen,0.2444794774055481,2021-12-11 01:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211_0430,2021-12-11,Virgen,0.24471309781074524,2021-12-11 04:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
20211211_0730,2021-12-11,Virgen,0.24495592713356018,2021-12-11 07:30:00,"{""type"":""MultiPoint"",""coordinates"":[]}"
